source ID,source name,source ref,source type,mapping type,target ID,target name,target ref,target type,mapping description,STIX ID,created,last modified,ID_group,name_group,ID_technique,name_technique
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1112,Modify Registry,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has modified the Registry key <code>HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest</code> by setting the <code>UseLogonCredential</code> registry value to <code>1</code> in order to force credentials to be stored in clear text in memory. [Wizard Spider](https://attack.mitre.org/groups/G0102) has also modified the WDigest registry key to allow plaintext credentials to be cached in memory.(Citation: CrowdStrike Grim Spider May 2019)(Citation: Mandiant FIN12 Oct 2021),relationship--75f0ea4c-5b88-4b14-9859-67379f4ba9b0,13-May-20,12-Sep-23,G0102,Wizard Spider,T1112,Modify Registry
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1003.003,NTDS,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24,technique,"[Wizard Spider](https://attack.mitre.org/groups/G0102) has gained access to credentials via exported copies of the ntds.dit Active Directory database. [Wizard Spider](https://attack.mitre.org/groups/G0102) has also created a volume shadow copy and used a batch script file to collect NTDS.dit with the use of the Windows utility, ntdsutil.(Citation: FireEye KEGTAP SINGLEMALT October 2020)(Citation: Mandiant FIN12 Oct 2021)",relationship--a1e10048-626c-4e64-9bdb-fd576be8c19f,10-Nov-20,12-Sep-23,G0102,Wizard Spider,T1003.003,OS Credential Dumping: NTDS
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1135,Network Share Discovery,attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used the “net view” command to locate mapped network shares.(Citation: DHS/CISA Ransomware Targeting Healthcare October 2020),relationship--eaebb080-e57e-4c06-84df-376cc8bff09e,10-Nov-20,10-Nov-20,G0102,Wizard Spider,T1135,Network Share Discovery
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1550.002,Pass the Hash,attack-pattern--e624264c-033a-424d-9fd7-fc9c3bbdb03e,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used the `Invoke-SMBExec` PowerShell cmdlet to execute the pass-the-hash technique and utilized stolen password hashes to move laterally.(Citation: Mandiant FIN12 Oct 2021),relationship--43fec1ed-cc26-4036-95c0-1598150f3916,3-Aug-23,12-Sep-23,G0102,Wizard Spider,T1550.002,Use Alternate Authentication Material: Pass the Hash
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used macros to execute PowerShell scripts to download malware on victim's machines.(Citation: CrowdStrike Grim Spider May 2019) It has also used PowerShell to execute commands and move laterally through a victim network.(Citation: DHS/CISA Ransomware Targeting Healthcare October 2020)(Citation: FireEye KEGTAP SINGLEMALT October 2020)(Citation: Red Canary Hospital Thwarted Ryuk October 2020)(Citation: Mandiant FIN12 Oct 2021),relationship--73baa214-fbe6-477e-9beb-d1a08a6d117f,13-May-20,12-Sep-23,G0102,Wizard Spider,T1059.001,Command and Scripting Interpreter: PowerShell
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1055,Process Injection,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used process injection to execute payloads to escalate privileges.(Citation: Mandiant FIN12 Oct 2021),relationship--3a5b04dd-815c-4f52-be7a-e997625c18e6,3-Aug-23,12-Sep-23,G0102,Wizard Spider,T1055,Process Injection
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1547.001,Registry Run Keys / Startup Folder,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has established persistence via the Registry key <code>HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run</code> and a shortcut within the startup folder.(Citation: DHS/CISA Ransomware Targeting Healthcare October 2020)(Citation: FireEye KEGTAP SINGLEMALT October 2020),relationship--f3cc3739-9dea-41c9-ac82-038b9c92bdb0,10-Nov-20,19-Sep-23,G0102,Wizard Spider,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1021.001,Remote Desktop Protocol,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used RDP for lateral movement and to deploy ransomware interactively.(Citation: CrowdStrike Grim Spider May 2019)(Citation: DHS/CISA Ransomware Targeting Healthcare October 2020)(Citation: DFIR Ryuk 2 Hour Speed Run November 2020)(Citation: Mandiant FIN12 Oct 2021),relationship--43fabcba-66b6-45dc-b905-926f0a0a2bba,13-May-20,12-Sep-23,G0102,Wizard Spider,T1021.001,Remote Services: Remote Desktop Protocol
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1021,Remote Services,attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used the WebDAV protocol to execute [Ryuk](https://attack.mitre.org/software/S0446) payloads hosted on network file shares.(Citation: Mandiant FIN12 Oct 2021),relationship--4340d15d-5577-4b4e-8e5b-570b9ab3a147,11-Oct-23,11-Oct-23,G0102,Wizard Spider,T1021,Remote Services
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1018,Remote System Discovery,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,technique,"[Wizard Spider](https://attack.mitre.org/groups/G0102) has used networkdll for network discovery and psfin specifically for financial and point of sale indicators. [Wizard Spider](https://attack.mitre.org/groups/G0102) has also used [AdFind](https://attack.mitre.org/software/S0552), <code>nltest/dclist</code>, and PowerShell script Get-DataInfo.ps1 to enumerate domain computers, including the domain controller.(Citation: FireEye Ryuk and Trickbot January 2019)(Citation: CrowdStrike Grim Spider May 2019)(Citation: FireEye KEGTAP SINGLEMALT October 2020)(Citation: Red Canary Hospital Thwarted Ryuk October 2020)(Citation: DFIR Ryuk's Return October 2020)(Citation: Mandiant FIN12 Oct 2021)",relationship--df13cae2-4e20-4e89-ae60-6bd8b99e2342,13-May-20,12-Sep-23,G0102,Wizard Spider,T1018,Remote System Discovery
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1218.011,Rundll32,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has utilized `rundll32.exe` to deploy ransomware commands with the use of WebDAV.(Citation: Mandiant FIN12 Oct 2021),relationship--6924c49b-0f86-4712-9600-f91b21fa5691,7-Aug-23,12-Sep-23,G0102,Wizard Spider,T1218.011,System Binary Proxy Execution: Rundll32
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1021.002,SMB/Windows Admin Shares,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used SMB to drop Cobalt Strike Beacon on a domain controller for lateral movement.(Citation: DFIR Ryuk 2 Hour Speed Run November 2020)(Citation: DFIR Ryuk's Return October 2020),relationship--2bb3c950-2099-4d7d-ac13-05a1470fc3c6,10-Nov-20,10-Nov-20,G0102,Wizard Spider,T1021.002,Remote Services: SMB/Windows Admin Shares
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1053.005,Scheduled Task,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used scheduled tasks to establish persistence for [TrickBot](https://attack.mitre.org/software/S0266) and other malware.(Citation: CrowdStrike Grim Spider May 2019)(Citation: DHS/CISA Ransomware Targeting Healthcare October 2020)(Citation: FireEye KEGTAP SINGLEMALT October 2020)(Citation: DFIR Ryuk 2 Hour Speed Run November 2020)(Citation: Mandiant FIN12 Oct 2021),relationship--57f8c6d0-406d-4e97-b3ff-5b2f0274231b,13-May-20,12-Sep-23,G0102,Wizard Spider,T1053.005,Scheduled Task/Job: Scheduled Task
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1003.002,Security Account Manager,attack-pattern--1644e709-12d2-41e5-a60f-3470991f5011,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has acquired credentials from the SAM/SECURITY registry hives.(Citation: FireEye KEGTAP SINGLEMALT October 2020),relationship--c96e7dda-d05c-458a-8332-9e7851bb4775,10-Nov-20,10-Nov-20,G0102,Wizard Spider,T1003.002,OS Credential Dumping: Security Account Manager
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1518.001,Security Software Discovery,attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used WMI to identify anti-virus products installed on a victim's machine.(Citation: DFIR Ryuk's Return October 2020),relationship--61c802ec-b415-4161-bf15-3a8c5cc0a243,10-Nov-20,3-Oct-23,G0102,Wizard Spider,T1518.001,Software Discovery: Security Software Discovery
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1569.002,Service Execution,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used `services.exe` to execute scripts and executables during lateral movement within a victim's network. [Wizard Spider](https://attack.mitre.org/groups/G0102) has also used batch scripts that leverage [PsExec](https://attack.mitre.org/software/S0029) to execute a previously transferred ransomware payload on a victim's network.(Citation: DFIR Ryuk's Return October 2020)(Citation: DFIR Ryuk in 5 Hours October 2020)(Citation: Mandiant FIN12 Oct 2021),relationship--f3b210e4-9784-4305-8cad-6bdb4d44250f,10-Nov-20,12-Sep-23,G0102,Wizard Spider,T1569.002,System Services: Service Execution
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1489,Service Stop,attack-pattern--20fb2507-d71c-455d-9b6d-6104461cf26b,technique,"[Wizard Spider](https://attack.mitre.org/groups/G0102) has used taskkill.exe and net.exe to stop backup, catalog, cloud, and other services prior to network encryption.(Citation: DFIR Ryuk's Return October 2020)",relationship--cd283aa1-23f1-4516-9198-9d565bd4a431,10-Nov-20,10-Nov-20,G0102,Wizard Spider,T1489,Service Stop
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1518,Software Discovery,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has utilized the PowerShell script `Get-DataInfo.ps1` to collect installed backup software information from a compromised machine.(Citation: Mandiant FIN12 Oct 2021),relationship--87d7a5b5-8f45-4a88-bc3c-f73f67a50255,8-Aug-23,12-Sep-23,G0102,Wizard Spider,T1518,Software Discovery
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,"[Wizard Spider](https://attack.mitre.org/groups/G0102) has used spearphishing attachments to deliver Microsoft documents containing macros or PDFs containing malicious links to download either [Emotet](https://attack.mitre.org/software/S0367), Bokbot, [TrickBot](https://attack.mitre.org/software/S0266), or [Bazar](https://attack.mitre.org/software/S0534).(Citation: CrowdStrike Grim Spider May 2019)(Citation: Red Canary Hospital Thwarted Ryuk October 2020)(Citation: Mandiant FIN12 Oct 2021)",relationship--c671056c-f213-4084-9e9e-3361274ceb80,12-May-20,12-Sep-23,G0102,Wizard Spider,T1566.001,Phishing: Spearphishing Attachment
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1566.002,Spearphishing Link,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has sent phishing emails containing a link to an actor-controlled Google Drive document or other free online file hosting services.(Citation: DHS/CISA Ransomware Targeting Healthcare October 2020)(Citation: DFIR Ryuk 2 Hour Speed Run November 2020),relationship--d87925c8-23ed-4913-81d6-c4d93d65c798,10-Nov-20,10-Nov-20,G0102,Wizard Spider,T1566.002,Phishing: Spearphishing Link
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1082,System Information Discovery,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,technique,"[Wizard Spider](https://attack.mitre.org/groups/G0102) has used [Systeminfo](https://attack.mitre.org/software/S0096) and similar commands to acquire detailed configuration information of a victim's machine. [Wizard Spider](https://attack.mitre.org/groups/G0102) has also utilized the PowerShell cmdlet `Get-ADComputer` to collect DNS hostnames, last logon dates, and operating system information from Active Directory.(Citation: DFIR Ryuk's Return October 2020)(Citation: Mandiant FIN12 Oct 2021)",relationship--e24411cf-6274-4b6b-87b4-b90b01146c8d,10-Nov-20,3-Oct-23,G0102,Wizard Spider,T1082,System Information Discovery
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1016,System Network Configuration Discovery,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used [ipconfig](https://attack.mitre.org/software/S0100) to identify the network configuration of a victim machine. [Wizard Spider](https://attack.mitre.org/groups/G0102) has also used the PowerShell cmdlet `Get-ADComputer` to collect IP address data from Active Directory.(Citation: Sophos New Ryuk Attack October 2020)(Citation: Mandiant FIN12 Oct 2021),relationship--a25300cb-c2b7-4968-b1d7-cc4d5fe5bb4b,10-Nov-20,3-Oct-23,G0102,Wizard Spider,T1016,System Network Configuration Discovery
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1033,System Owner/User Discovery,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,technique,"[Wizard Spider](https://attack.mitre.org/groups/G0102) has used ""whoami"" to identify the local user and their privileges.(Citation: Sophos New Ryuk Attack October 2020)",relationship--aca710ff-23a3-4c78-b75a-dfe6cad337a9,10-Nov-20,12-Sep-23,G0102,Wizard Spider,T1033,System Owner/User Discovery
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1588.002,Tool,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,technique,"[Wizard Spider](https://attack.mitre.org/groups/G0102) has utilized tools such as [Empire](https://attack.mitre.org/software/S0363), [Cobalt Strike](https://attack.mitre.org/software/S0154), [Cobalt Strike](https://attack.mitre.org/software/S0154), [Rubeus](https://attack.mitre.org/software/S1071), [AdFind](https://attack.mitre.org/software/S0552), [BloodHound](https://attack.mitre.org/software/S0521), Metasploit, Advanced IP Scanner, Nirsoft PingInfoView, and SoftPerfect Network Scanner for targeting efforts.(Citation: FireEye KEGTAP SINGLEMALT October 2020)(Citation: Mandiant FIN12 Oct 2021)",relationship--260a6771-1b29-49b6-ad42-6c43e68b11dc,26-May-21,12-Sep-23,G0102,Wizard Spider,T1588.002,Obtain Capabilities: Tool
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1078,Valid Accounts,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used valid credentials for privileged accounts with the goal of accessing domain controllers.(Citation: CrowdStrike Grim Spider May 2019)(Citation: Mandiant FIN12 Oct 2021),relationship--ad06b85a-a0df-41aa-8f45-f41504987918,13-May-20,12-Sep-23,G0102,Wizard Spider,T1078,Valid Accounts
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1071.001,Web Protocols,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used HTTP for network communications.(Citation: CrowdStrike Grim Spider May 2019),relationship--93cd9a2c-48e3-4a95-90fb-6436afcfa7a8,13-May-20,11-Oct-23,G0102,Wizard Spider,T1071.001,Application Layer Protocol: Web Protocols
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1059.003,Windows Command Shell,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used `cmd.exe` to execute commands on a victim's machine.(Citation: DFIR Ryuk's Return October 2020)(Citation: Mandiant FIN12 Oct 2021),relationship--1ca344f1-97fe-453c-9f12-86130ddcebbc,10-Nov-20,12-Sep-23,G0102,Wizard Spider,T1059.003,Command and Scripting Interpreter: Windows Command Shell
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1555.004,Windows Credential Manager,attack-pattern--d336b553-5da9-46ca-98a8-0b23f49fb447,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used PowerShell cmdlet `Invoke-WCMDump` to enumerate Windows credentials in the Credential Manager in a compromised network.(Citation: Mandiant FIN12 Oct 2021),relationship--e8e8e281-398c-4cec-bcc5-d12d28bada31,3-Aug-23,12-Sep-23,G0102,Wizard Spider,T1555.004,Credentials from Password Stores: Windows Credential Manager
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1222.001,Windows File and Directory Permissions Modification,attack-pattern--34e793de-0274-4982-9c1a-246ed1c19dee,technique,"[Wizard Spider](https://attack.mitre.org/groups/G0102) has used the icacls command to modify access control to backup servers, providing them with full control of all the system folders.(Citation: Sophos New Ryuk Attack October 2020)",relationship--4e3b7cf3-298e-4db2-a920-375abd50280d,10-Nov-20,10-Nov-20,G0102,Wizard Spider,T1222.001,File and Directory Permissions Modification: Windows File and Directory Permissions Modification
G0102,Wizard Spider,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,group,uses,T1047,Windows Management Instrumentation,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,technique,[Wizard Spider](https://attack.mitre.org/groups/G0102) has used WMI and LDAP queries for network discovery and to move laterally. [Wizard Spider](https://attack.mitre.org/groups/G0102) has also used batch scripts to leverage WMIC to deploy ransomware.(Citation: CrowdStrike Grim Spider May 2019)(Citation: DHS/CISA Ransomware Targeting Healthcare October 2020)(Citation: FireEye KEGTAP SINGLEMALT October 2020)(Citation: Red Canary Hospital Thwarted Ryuk October 2020)(Citation: Mandiant FIN12 Oct 2021),relationship--1fa97951-8eba-4771-bc42-8084967f0c65,15-May-20,12-Sep-23,G0102,Wizard Spider,T1047,Windows Management Instrumentation
